 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         2.4000000             17300        -1.2258653        0.43177717      -0.025230347         7.8965953         20.955989         1.3709367         8.7316622           1890496
        20         2.4000000             17400        -1.2258195        0.43182299      -0.024616667         7.8753957         20.876570         1.3672562         8.6985706           1901468
        20         2.4000000             17500        -1.2250480        0.42999429      -0.024741714         7.8862368         21.012042         1.3691383         8.7550176           1914392
        20         2.4000000             17600        -1.2246687        0.42922273      -0.026228409         7.8909925         21.052004         1.3699640         8.7716682           1926289
        20         2.4000000             17700        -1.2249090        0.43005113      -0.029333616         7.8778973         21.004907         1.3676905         8.7520445           1936806
        20         2.4000000             17800        -1.2256685        0.43148343      -0.033017135         7.9469089         21.083187         1.3796717         8.7846611           1945802
        20         2.4000000             17900        -1.2260615        0.43225475      -0.036014525         7.9543672         21.067782         1.3809665         8.7782425           1955756
        20         2.4000000             18000        -1.2262100        0.43267389      -0.038635000         7.9475788         21.005802         1.3797880         8.7524176           1966348
        20         2.4000000             18100        -1.2264099        0.43294392      -0.041071547         7.9397021         21.020845         1.3784205         8.7586856           1976601
        20         2.4000000             18200        -1.2270011        0.43410082      -0.044381593         7.9696510         21.062916         1.3836200         8.7762148           1985885
        20         2.4000000             18300        -1.2283060        0.43596612      -0.048376503         8.0795866         21.214436         1.4027060         8.8393485           1993189
        20         2.4000000             18400        -1.2287277        0.43705109      -0.051567935         8.1007025         21.232951         1.4063720         8.8470629           2002782
        20         2.4000000             18500        -1.2294865        0.43845162      -0.055052162         8.1500610         21.286691         1.4149411         8.8694547           2011663
        20         2.4000000             18600        -1.2303220        0.44001909      -0.058680914         8.1963951         21.371558         1.4229853         8.9048160           2020244
        20         2.4000000             18700        -1.2306984        0.44116176      -0.061862834         8.1864231         21.371705         1.4212540         8.9048769           2030047
        20         2.4000000             18800        -1.2312186        0.44224255      -0.064961170         8.2005698         21.389400         1.4237100         8.9122500           2039503
        20         2.4000000             18900        -1.2319677        0.44364365      -0.068358466         8.2360279         21.448468         1.4298660         8.9368616           2048096
        20         2.4000000             19000        -1.2327326        0.44496395      -0.071653947         8.2671815         21.488865         1.4352746         8.9536939           2056898
        20         2.4000000             19100        -1.2330874        0.44580733      -0.074451832         8.2879504         21.515026         1.4388803         8.9645942           2066598
        20         2.4000000             19200        -1.2332599        0.44598984      -0.076286198         8.2837680         21.538564         1.4381542         8.9744016           2076832
        20         2.4000000             19300        -1.2334710        0.44629508      -0.076706477         8.2776576         21.511094         1.4370933         8.9629560           2087102
        20         2.4000000             19400        -1.2338464        0.44647294      -0.075344588         8.2946223         21.511174         1.4400386         8.9629891           2097043
        20         2.4000000             19500        -1.2338354        0.44615103      -0.073325385         8.3011990         21.609161         1.4411804         9.0038170           2107697
        20         2.4000000             19600        -1.2339434        0.44621301      -0.071745663         8.3008024         21.624313         1.4411115         9.0101304           2118196
        20         2.4000000             19700        -1.2340949        0.44672589      -0.070915736         8.3014368         21.600243         1.4412217         9.0001013           2128626
        20         2.4000000             19800        -1.2342354        0.44696389      -0.069464899         8.2966429         21.611156         1.4403894         9.0046482           2139103
        20         2.4000000             19900        -1.2344095        0.44671457      -0.067959296         8.2841279         21.645123         1.4382166         9.0188011           2149364
        20         2.4000000             20000        -1.2343165        0.44660850      -0.068019500         8.2640891         21.574868         1.4347377         8.9895284           2160378
        20         2.4000000             20100        -1.2342667        0.44657910      -0.066691542         8.2533909         21.566737         1.4328804         8.9861404           2171252
        20         2.4000000             20200        -1.2344000        0.44729777      -0.066126980         8.2312144         21.522581         1.4290303         8.9677419           2181819
        20         2.4000000             20300        -1.2344079        0.44751823      -0.065207389         8.2287997         21.515997         1.4286111         8.9649989           2192421
