 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         1.0000000             12400        -1.9971105        0.99926411        0.99926411       0.023650601      0.0015825816       0.023650601      0.0015825816              3702
        20         1.0000000             12500        -1.9971240        0.99926760        0.99926760       0.023568250      0.0015766361       0.023568250      0.0015766361              3726
        20         1.0000000             12600        -1.9971389        0.99927143        0.99927143       0.023477998      0.0015702132       0.023477998      0.0015702132              3744
        20         1.0000000             12700        -1.9971520        0.99927480        0.99927480       0.023372809      0.0015628642       0.023372809      0.0015628642              3760
        20         1.0000000             12800        -1.9971461        0.99927344        0.99927344       0.023376463      0.0015622803       0.023376463      0.0015622803              3794
        20         1.0000000             12900        -1.9971574        0.99927636        0.99927636       0.023282498      0.0015556524       0.023282498      0.0015556524              3816
        20         1.0000000             13000        -1.9971623        0.99927769        0.99927769       0.023249770      0.0015528471       0.023249770      0.0015528471              3854
        20         1.0000000             13100        -1.9971634        0.99927786        0.99927786       0.023224135      0.0015517124       0.023224135      0.0015517124              3886
        20         1.0000000             13200        -1.9971773        0.99928144        0.99928144       0.023115915      0.0015442258       0.023115915      0.0015442258              3910
        20         1.0000000             13300        -1.9971684        0.99927932        0.99927932       0.023210909      0.0015493929       0.023210909      0.0015493929              3948
        20         1.0000000             13400        -1.9971746        0.99928097        0.99928097       0.023171086      0.0015461835       0.023171086      0.0015461835              3970
        20         1.0000000             13500        -1.9971756        0.99928111        0.99928111       0.023146783      0.0015451314       0.023146783      0.0015451314              4005
        20         1.0000000             13600        -1.9971699        0.99927978        0.99927978       0.023175519      0.0015461894       0.023175519      0.0015461894              4038
        20         1.0000000             13700        -1.9971672        0.99927920        0.99927920       0.023210430      0.0015476517       0.023210430      0.0015476517              4062
        20         1.0000000             13800        -1.9971572        0.99927681        0.99927681       0.023263153      0.0015502197       0.023263153      0.0015502197              4109
        20         1.0000000             13900        -1.9971432        0.99927266        0.99927266       0.023506622      0.0015754421       0.023506622      0.0015754421              4150
        20         1.0000000             14000        -1.9971429        0.99927250        0.99927250       0.023488980      0.0015747261       0.023488980      0.0015747261              4173
        20         1.0000000             14100        -1.9971433        0.99927270        0.99927270       0.023459024      0.0015720989       0.023459024      0.0015720989              4204
        20         1.0000000             14200        -1.9971493        0.99927394        0.99927394       0.023436718      0.0015722355       0.023436718      0.0015722355              4228
        20         1.0000000             14300        -1.9971399        0.99927133        0.99927133       0.023525043      0.0015792236       0.023525043      0.0015792236              4264
